Index,Name,Description,Brand,Category,MRP_Price,Currency,Stock,EAN,Color,Availability,Internal ID,Qty,Selling_price
7479,Lock,Tax my age difficult upon quickly.,"Crosby, Richardson and Clements",Smartphones,772,INR,562,4.84317E+12,PeachPuff,discontinued,88,844,478.64
7480,Silent Radio Bicycle Cooler Clean Eco,Group customer sit order safe southern have.,Wiggins Ltd,Sports & Outdoors,267,INR,85,9.29105E+12,LightSteelBlue,pre_order,8,378,138.84
7481,Automatic Powerbank,Ago fact usually challenge their idea religious.,Rice-Swanson,Smartwatches,614,INR,658,9.49488E+12,DarkGray,in_stock,1,66,368.4
7482,Rechargeable Drone Vacuum Smart,Reach back military.,Wilkinson-Kaiser,Books & Stationery,135,INR,896,4.57336E+12,Indigo,discontinued,37,914,99.9
7483,Advanced Charger Lock Oven 360 Rechargeable,Director get notice beautiful parent those.,Moyer-Kaiser,Cleaning Supplies,428,INR,720,9.83487E+12,SeaGreen,out_of_stock,22,115,218.28
7484,Pro Cooler Premium,Why among show great with while.,Klein Group,Health & Wellness,259,INR,745,5.02332E+12,FireBrick,backorder,74,118,150.22
7485,Eco Brush Scale Grill Digital Silent Lite,Issue campaign attack memory success.,Vasquez-Becker,Toys & Games,147,INR,370,9.95685E+12,Azure,in_stock,75,791,114.66
7486,Fast Fan Pro,Just because crime each.,Hawkins-Reilly,Headphones & Earbuds,232,INR,140,8.50432E+11,DarkRed,discontinued,57,88,155.44
7487,Fast Charger Wireless Ultra,Finally soldier rock suggest staff.,"Lawrence, Gonzalez and Proctor",Clothing & Apparel,353,INR,650,6.22668E+12,DarkOrchid,discontinued,61,635,176.5
7488,Tablet,Clearly water according increase education bill.,Deleon-Zimmerman,Laptops & Computers,912,INR,816,1.48173E+12,Chartreuse,in_stock,90,690,556.32
7489,Silent Mouse Powerbank Printer Air Prime,Couple wall data whole wide blue figure.,Lin-Thornton,Clothing & Apparel,45,INR,412,4.67867E+12,Plum,in_stock,77,358,22.5
7490,Compact Heater Thermostat Silent Max,Score world our join risk.,"Lara, Dickerson and Mitchell",Laptops & Computers,196,INR,239,5.71404E+12,MediumSlateBlue,pre_order,80,967,180.32
7491,Ultra Toaster Light Monitor,Establish feeling rich assume tend.,Mcdowell-Bullock,Clothing & Apparel,337,INR,581,9.5881E+12,Beige,backorder,31,186,289.82
7492,Mini Dock Rechargeable,Morning help race wrong operation explain future radio.,Odom-Carney,Smartwatches,387,INR,904,1.23043E+12,PaleGreen,out_of_stock,84,61,301.86
7493,Mini Fridge Touch Mini,Rule teacher light well suggest.,Galvan-Beltran,Furniture,578,INR,585,2.34954E+12,Aquamarine,in_stock,13,465,358.36
7494,Wireless Vacuum Iron Phone Clean Ultra Air,Well real hundred player laugh approach great.,"Sweeney, Farley and Cannon",Skincare,787,INR,135,5.85012E+12,LightYellow,backorder,69,73,495.81
7495,Stove Vacuum Speaker,Environment away other focus pattern movement tough.,"Barrett, Meyers and Avery",Clothing & Apparel,897,INR,421,7.67138E+12,LightBlue,out_of_stock,65,339,771.42
7496,Fast Dock Router Webcam Plus Compact,Purpose from soldier majority.,Perry Ltd,Men's Clothing,153,INR,215,8.90487E+12,Tan,out_of_stock,54,785,134.64
7497,Premium Microphone Headphones Touch Sense,Participant technology after pull far government affect make.,Spence-Mcintyre,Laptops & Computers,1,INR,920,2.57337E+12,RoyalBlue,out_of_stock,4,260,0.78
7498,Clean Projector Eco Edge,Never produce thus ground religious.,Boone LLC,"Accessories (Bags, Hats, Belts)",835,INR,666,3.55205E+12,PapayaWhip,limited_stock,46,801,592.85
7499,Wireless Radio Light Fan Max Silent,Fire kid morning baby.,Padilla LLC,Smartwatches,135,INR,128,91724959064,PaleTurquoise,in_stock,49,380,70.2
7500,Smart Camera Vacuum Go,Body dark officer well serve avoid beat.,Fry PLC,Books & Stationery,685,INR,265,7.93628E+11,DarkBlue,limited_stock,97,808,609.65
7501,Rechargeable Oven Mouse Cooler,Under brother pick.,Bass Group,Cameras & Accessories,229,INR,676,6.90281E+12,MediumPurple,backorder,79,101,174.04
7502,Premium Iron Touch Clean,So budget full character itself.,"Woodward, Edwards and Schwartz",Smartwatches,211,INR,332,5.18287E+12,Azure,pre_order,78,975,179.35
7503,Advanced Oven Scale 360,Understand under civil understand image early away.,Haas Ltd,Furniture,498,INR,659,2.1275E+12,FloralWhite,pre_order,34,507,468.12
7504,Fast Speaker Sense Automatic,Goal since once.,Stark Ltd,Skincare,256,INR,400,3.35644E+12,White,pre_order,28,189,207.36
7505,Automatic Oven Trimmer Dock Prime,Teach fine store.,"Hammond, Warner and Trujillo",Automotive,858,INR,922,4.44499E+12,Cyan,limited_stock,23,438,806.52
7506,Portable Mouse X Wireless,Front alone skill wait.,"Chung, Randolph and Sellers",Headphones & Earbuds,997,INR,362,2.92771E+12,MediumSlateBlue,limited_stock,93,776,837.48
7507,Compact Drone Printer Tablet Sense,Magazine return energy note sign deal foot.,Ochoa Ltd,Haircare,24,INR,673,7.36324E+12,BurlyWood,limited_stock,57,675,13.2
7508,Ultra Phone Iron Speakerphone,Not model station my.,Bowen Group,Smartphones,714,INR,807,6.47442E+12,SteelBlue,out_of_stock,88,673,656.88
7509,Digital Webcam Webcam Treadmill Ultra,Market bring ground late.,"Lawrence, Gilbert and Mendez",Skincare,501,INR,188,1.95032E+12,GoldenRod,limited_stock,57,350,265.53
7510,Mini Brush Blender Vacuum Plus Digital Wireless,Campaign former million couple many between fish.,Rojas-Riley,Home & Kitchen,161,INR,419,4.72196E+12,OrangeRed,limited_stock,17,667,144.9
7511,Toaster Oven,Mean soldier action.,Atkins PLC,Team Sports,460,INR,785,4.05532E+12,AntiqueWhite,discontinued,18,346,257.6
7512,Automatic Treadmill,Affect religious camera health interview prove area under.,Gould and Sons,Toys & Games,89,INR,60,8.05297E+12,SlateGray,backorder,77,883,45.39
7513,Compact Webcam Webcam Treadmill Portable,Kitchen lose pattern reveal.,Ramos-Larson,Skincare,753,INR,172,2.44003E+12,Fuchsia,discontinued,41,137,527.1
7514,Silent Freezer,Coach modern mention address our someone father able.,"Hatfield, Maddox and Terrell",Fishing & Hunting,644,INR,363,1.54331E+12,DarkOrchid,limited_stock,65,403,508.76
7515,Eco Mouse,Budget alone green.,Hull-Bowers,Men's Clothing,617,INR,389,2.36191E+12,OrangeRed,backorder,73,724,333.18
7516,Digital Charger Cooker Thermostat Touch Edge,Better clear describe much.,"Lindsey, Keith and Watkins",Cycling,854,INR,756,2.35476E+12,Gold,pre_order,4,845,546.56
7517,Premium Fan X,Parent financial your single reveal.,"Roth, Adkins and Andersen",Cleaning Supplies,593,INR,584,7.32871E+12,SeaShell,out_of_stock,59,593,504.05
7518,Smart Camera Monitor Charger One Premium,Simple carry ten wait.,Sampson-Contreras,Home & Kitchen,677,INR,352,9.1691E+12,Ivory,pre_order,80,775,487.44
7519,Mini Powerbank Prime,Teacher offer end reality.,Knox-Moon,Sports & Outdoors,255,INR,106,7.83679E+12,PaleGoldenRod,out_of_stock,51,215,140.25
7520,Compact Projector,Century quality job.,"Watkins, Jackson and Smith",Furniture,420,INR,880,6.01137E+12,Maroon,backorder,33,222,214.2
7521,Rechargeable Clock Router Fridge Clean,Recently at magazine boy buy pick.,"Bentley, Perez and Day",Automotive,62,INR,32,4.39967E+12,Pink,limited_stock,36,812,50.22
7522,Pro Charger Monitor Brush Pro,Fill born store join record wait.,Archer LLC,Furniture,78,INR,434,8.9116E+12,SteelBlue,limited_stock,1,904,40.56
7523,Mini Scanner Keyboard Monitor Eco,Authority one born meeting should involve.,"Morrison, Zimmerman and Brennan",Fitness Equipment,242,INR,516,1.32444E+12,SkyBlue,backorder,95,796,208.12
7524,Silent Drone Vacuum Prime,Generation house hope hard read soldier serve.,Wilkerson Inc,"Accessories (Bags, Hats, Belts)",150,INR,917,2.53453E+12,GreenYellow,in_stock,40,906,130.5
7525,Blender Blender,News talk tend some Congress.,Hall Inc,Office Supplies,916,INR,124,7.40796E+12,SkyBlue,backorder,77,422,558.76
7526,Smart Speaker Keyboard,Turn just pick share step.,"Houston, Perkins and Cardenas",Smartwatches,843,INR,130,8.90571E+12,Peru,discontinued,11,137,623.82
7527,Smart Scanner Tablet Radio Plus Eco,Reflect according focus type.,Lozano and Sons,Kitchen Appliances,914,INR,452,4.21637E+12,LightGray,backorder,25,612,466.14
7528,Scale Toaster,Drop will usually high response.,Hutchinson-Castaneda,Home Decor,760,INR,495,6.28509E+12,RosyBrown,pre_order,78,970,463.6
7529,Portable Iron Cooler Iron Digital 360 Clean,Base painting avoid already free manage start development.,Tapia-Payne,Furniture,537,INR,935,8.23394E+12,DarkCyan,backorder,81,187,472.56
7530,Rechargeable Kettle Edge Fast Fast,Choose three might class five here apply Mrs.,"Burns, Wong and Taylor","Accessories (Bags, Hats, Belts)",551,INR,868,1.70841E+11,HoneyDew,in_stock,61,753,391.21
7531,Projector,Body though turn.,Mcknight-Cook,Cycling,339,INR,298,1.9763E+12,RosyBrown,in_stock,81,389,230.52
7532,Silent Phone Digital Smart,Include concern have inside hospital movie mind.,Fitzgerald-Harper,Smartphones,703,INR,821,5.93031E+12,LightSlateGray,limited_stock,11,111,513.19
7533,Clean Drone Lite,Worry still manager people cover party Congress.,Gillespie-Cordova,Camping & Hiking,757,INR,200,89869638685,Navy,limited_stock,55,111,605.6
7534,Smart Watch Edge Portable Wireless,Hope there can yeah determine.,Wood-Gomez,Home Decor,486,INR,392,2.73347E+12,DarkGoldenRod,limited_stock,59,985,320.76
7535,Mini Trimmer Clock Ultra Max Plus,Might whole face middle before radio.,"Hoover, Lester and Garza",Sports & Outdoors,392,INR,800,2.14018E+12,SkyBlue,in_stock,85,443,313.6
7536,Headphones,Forget open expect power think reality.,Le-Li,Sports & Outdoors,979,INR,719,5.18267E+11,MediumSpringGreen,backorder,57,451,704.88
7537,Silent Blender Pro Compact,Happen cold many Republican learn church.,Peterson-Santana,Smartphones,378,INR,821,7.17456E+12,MidnightBlue,discontinued,88,911,347.76
7538,Rechargeable Monitor Ultra,Work eight person various.,Randolph Group,Laptops & Computers,410,INR,956,9.79104E+12,LawnGreen,in_stock,15,221,360.8
7539,Speakerphone Stove Tablet,Mouth fine do court.,"Harmon, Christensen and Howard",Shoes & Footwear,742,INR,766,5.45309E+12,Thistle,in_stock,43,712,437.78
7540,Vacuum Cooler,Especially gas property fast rate.,Brady PLC,Camping & Hiking,860,INR,492,8.81073E+12,Aqua,backorder,34,866,636.4
7541,Digital Vacuum Fan One Digital,Unit discover reach foreign.,Holland LLC,Office Supplies,803,INR,431,3.01515E+12,GreenYellow,limited_stock,11,507,529.98
7542,Smart Freezer Mixer Lock X Max Prime,Although at recent stop before finally Mr.,"Sellers, Glass and Valenzuela",Haircare,141,INR,47,7.87198E+12,DarkMagenta,in_stock,43,725,109.98
7543,Mixer Drone Toaster,True education serious dark such.,"Hancock, Wallace and Donovan",Bedding & Bath,406,INR,127,1.07453E+12,Green,limited_stock,79,277,280.14
7544,Mini Brush Blender Advanced Portable,Herself possible win writer across become according.,"Harmon, Dunlap and Griffith",Fishing & Hunting,918,INR,292,9.02414E+12,DarkCyan,backorder,70,100,826.2
7545,Automatic Projector Freezer,Final available compare.,Braun-Moyer,Cameras & Accessories,241,INR,901,3.16607E+12,LightBlue,backorder,88,745,224.13
7546,Powerbank Brush Charger,Add lot though answer during growth.,Dickson-Fleming,Books & Stationery,26,INR,678,4.26293E+12,Crimson,in_stock,81,693,21.32
7547,Ultra Webcam Toaster Smart One,Be program type push appear whatever compare.,"Pham, Hanna and Kaiser",Health & Wellness,440,INR,451,8.20616E+11,DarkTurquoise,limited_stock,87,603,418
7548,Rechargeable Drone Printer Tablet Advanced Advanced,Toward these research everyone raise nature.,Sheppard-Padilla,Books & Stationery,253,INR,819,6.8022E+12,Violet,backorder,97,89,212.52
7549,Printer Webcam,Modern life move laugh support wish.,"Fernandez, Price and Hanson",Men's Clothing,66,INR,243,5.55961E+12,PapayaWhip,discontinued,6,652,40.92
7550,Dock,Because according this.,Stanton and Sons,Laptops & Computers,967,INR,607,9.58603E+12,White,backorder,37,661,657.56
7551,Compact Dock Sense,Best save politics visit ask bed interest.,Rollins PLC,Cleaning Supplies,924,INR,331,6.36669E+12,Ivory,in_stock,12,140,526.68
7552,Monitor Light,Cover offer method here.,Mayo-Donaldson,Smartphones,174,INR,560,5.10787E+12,DarkRed,pre_order,72,954,128.76
7553,Mini Radio Max Edge,Unit range stay.,Mccarty LLC,Home Decor,267,INR,355,1.68148E+12,PaleGreen,limited_stock,57,533,136.17
7554,Compact Mixer Freezer Trimmer Mini Pro,Must strong concern approach remember tree.,Guzman Inc,Office Supplies,229,INR,891,7.29064E+12,OliveDrab,pre_order,28,839,158.01
7555,Smart Vacuum Printer Prime,Middle point drop also kid fine green.,"Walker, Booker and White",Beauty & Personal Care,157,INR,379,4.09921E+12,DarkGreen,in_stock,81,683,108.33
7556,Clean Fan Go Automatic Prime,Cover eye look loss maybe.,Pacheco and Sons,Kids' Clothing,489,INR,135,4.4406E+12,GoldenRod,out_of_stock,22,462,327.63
7557,Digital Drone Printer Go Smart,Be less meeting everyone.,"Lin, Noble and Summers",Sports & Outdoors,976,INR,784,4.86913E+12,DarkBlue,backorder,66,741,507.52
7558,Clean Mixer Vacuum Edge Prime,Week possible front student.,Rojas Group,Fitness Equipment,670,INR,658,5.0572E+12,Fuchsia,out_of_stock,32,380,589.6
7559,Smart Lamp Sense,Series heart cost cut town cell keep.,"Mcintyre, Beltran and Brooks",Fragrances,210,INR,962,1.98635E+12,RoyalBlue,backorder,36,641,113.4
7560,Premium Freezer Mixer Lock Lite Edge Pro,Mouth whose institution indeed type common raise.,Jarvis Group,Fragrances,520,INR,379,8.96522E+11,FireBrick,limited_stock,57,733,353.6
7561,Advanced Tablet Tablet Kettle Sense Ultra Edge,Drop activity ability and writer mouth effort scene.,Le-Friedman,Cleaning Supplies,573,INR,209,8.26187E+12,MediumSeaGreen,backorder,38,424,395.37
7562,Eco Shaver Thermostat 360 Fast Portable,Meet strong floor hope four federal Congress.,Wood Ltd,Home Decor,263,INR,870,2.65871E+12,DarkGray,in_stock,79,512,134.13
7563,Portable Treadmill Rechargeable,Around down standard chance seek owner keep.,Scott Inc,Cycling,449,INR,305,3.99511E+12,Crimson,discontinued,28,235,377.16
7564,Compact Mouse Speaker Cooler Prime Advanced Automatic,Large improve condition material.,Harmon-Hughes,Fragrances,443,INR,71,2.86839E+12,Khaki,pre_order,77,377,327.82
7565,Advanced Fridge,Try two price people level cultural unit.,Faulkner LLC,Cameras & Accessories,470,INR,223,8.8045E+12,ForestGreen,pre_order,42,868,249.1
7566,Smart Clock Router Fridge,Leg start only assume ground possible us after.,Johns LLC,Home Decor,518,INR,274,5.77419E+12,LightSkyBlue,pre_order,75,654,321.16
7567,Mini Cooler Printer Speaker 360 Silent,Product health partner vote.,Contreras-Fischer,Men's Clothing,261,INR,4,8.43394E+12,Silver,pre_order,83,226,245.34
7568,Automatic Fridge Fast,Subject drug event word history they young.,"Ruiz, Woods and Bright",Haircare,958,INR,595,7.64663E+12,ForestGreen,discontinued,84,741,488.58
7569,Mini Speakerphone Sense Rechargeable Max,Impact several spring hair.,Briggs-Cervantes,Health & Wellness,396,INR,574,4.53174E+12,Cyan,discontinued,80,397,372.24
7570,Lock Camera,Late expect much consumer.,Wood-Garner,Smartphones,984,INR,866,8.764E+12,BlueViolet,in_stock,57,636,826.56
7571,Portable Blender Rechargeable Clean,People know professor middle interest.,Rocha PLC,Health & Wellness,899,INR,52,2.57003E+12,LightGoldenRodYellow,out_of_stock,92,495,647.28
7572,Freezer,Room charge prevent.,Farmer and Sons,Cycling,555,INR,865,1.50722E+12,DarkCyan,limited_stock,75,345,321.9
7573,Advanced Router Premium Lite Edge,Hotel image who large let employee entire.,Keith LLC,Cleaning Supplies,611,INR,418,5.42442E+12,BurlyWood,limited_stock,16,1000,501.02
7574,Digital Powerbank Radio Advanced Silent,Key party federal chair away.,Doyle-Palmer,Furniture,557,INR,507,1.64829E+11,Silver,limited_stock,98,653,367.62
7575,Pro Microphone Heater Touch Go Premium,Opportunity fight night east nearly.,Preston and Sons,Clothing & Apparel,848,INR,875,39272133697,Purple,discontinued,75,669,652.96
7576,Advanced Mixer Router Phone,Send explain service soon consider economic teach.,Zhang Inc,Beauty & Personal Care,381,INR,477,3.89248E+12,SpringGreen,pre_order,33,787,266.7
7577,Compact Mouse Ultra Clean Eco,Table determine attention manager.,"Robertson, Nichols and Baxter",Team Sports,85,INR,501,2.00448E+12,DarkBlue,discontinued,14,936,57.8
7578,Smart Vacuum Touch,Cover cost security whom around.,Wang-Salazar,Fitness Equipment,285,INR,635,2.461E+12,CadetBlue,pre_order,54,652,253.65
7579,Digital Webcam Projector Oven Silent Edge One,Camera remain international fast.,Levy-Moody,Clothing & Apparel,23,INR,532,5.77535E+12,Gainsboro,backorder,78,534,21.85
7580,Microphone Camera,Large visit dark then poor behind population.,"Cooper, Frazier and Estes",Fishing & Hunting,559,INR,40,5.52197E+12,MistyRose,backorder,77,118,391.3
7581,Clean Lamp Lamp Air Digital,Certainly memory force back page.,"Huff, Small and Robles",Fitness Equipment,478,INR,487,8.82747E+12,LightCoral,limited_stock,49,402,310.7
7582,Silent Projector,Friend maybe network.,"Morrison, Singh and Tyler",Team Sports,703,INR,754,6.86423E+12,Maroon,in_stock,6,245,499.13
7583,Smart Mouse Wireless Premium,Building political outside trade believe effect word.,Payne and Sons,Skincare,806,INR,279,9.96729E+12,DarkSalmon,out_of_stock,33,325,435.24
7584,Lamp Freezer,Fight plan oil career know glass town.,Lee-Flowers,Smartwatches,169,INR,216,7.03846E+12,Snow,discontinued,3,414,158.86
7585,Fan,Easy detail item wait base change enter.,Hart Inc,Haircare,500,INR,917,2.48665E+12,Sienna,out_of_stock,49,529,440
7586,Compact Radio Go,Factor sign recognize pull.,Estes-Cannon,Home & Kitchen,245,INR,860,3.33151E+12,MediumBlue,limited_stock,27,251,208.25
7587,Portable Radio Stove Shaver,His red arrive throughout write party.,Higgins-Dickerson,Books & Stationery,464,INR,,6.09729E+12,DarkOliveGreen,out_of_stock,68,216,399.04
7588,Automatic Mouse Treadmill Phone Prime,Run debate however foot professor.,Ramsey-Barrera,Bedding & Bath,934,INR,,9.10604E+12,LightSteelBlue,out_of_stock,63,202,756.54
7589,Digital Cooker Brush,Among inside four economy more soon radio.,Dawson and Sons,Clothing & Apparel,84,INR,,8.21221E+12,Salmon,discontinued,33,127,74.76
7590,Iron Toaster Projector,Property but structure outside.,"Escobar, Harris and Holland",Shoes & Footwear,991,INR,,5.42437E+12,DarkSlateGray,discontinued,70,155,931.54
7591,Smart Brush Scale Grill Mini Go,Check cultural mention sport large.,Rios-Phillips,Haircare,342,INR,,7.79223E+12,SandyBrown,limited_stock,30,716,311.22
7592,Powerbank,Truth off culture garden early ability.,"Hooper, Lara and Hayes",Home Decor,109,INR,,3.52275E+12,HoneyDew,in_stock,49,219,94.83
